0,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265228,-0.155,0.033,0.001,0.000,-0.00,-0.02,2000,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265231,-0.155,0.032,0.001,0.000,-0.01,-0.02,3000,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265233,-0.156,0.030,0.001,0.000,-0.01,-0.02,2000,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265235,-0.157,0.029,0.001,0.000,-0.01,-0.02,2000,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265237,-0.155,0.021,0.001,0.000,0.04,-0.08,2000,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265239,-0.154,0.013,0.001,0.000,0.04,-0.08,2000,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265242,-0.153,0.005,0.001,0.000,0.04,-0.08,3000,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265244,-0.151,-0.002,0.001,0.000,0.04,-0.08,2000,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265246,-0.153,-0.008,0.001,0.000,-0.04,-0.08,2000,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265248,-0.155,-0.014,0.001,0.000,-0.04,-0.08,2000,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265250,-0.156,-0.019,0.001,0.000,-0.04,-0.08,2000,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265253,-0.158,-0.025,0.001,0.000,-0.04,-0.08,3000,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265255,-0.156,-0.025,0.001,0.000,-0.06,-0.01,2000,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265257,-0.154,-0.025,0.001,0.000,-0.06,-0.01,2000,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265259,-0.153,-0.025,0.001,0.000,-0.06,-0.01,2000,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265261,-0.151,-0.024,0.001,0.000,-0.04,-0.02,2000,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265264,-0.150,-0.022,0.001,0.000,-0.04,-0.02,3000,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265266,-0.149,-0.021,0.001,0.000,-0.04,-0.02,2000,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265268,-0.148,-0.020,0.001,0.000,-0.04,-0.02,2000,1563,6,2,28,0,0,0,90.02,90.00,90.00,89.98
